,Unnamed: 0,Unnamed: 0.1,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,Unnamed: 0_x,Unnamed: 0.1_x,trade_date_x,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,Unnamed: 0_y,Unnamed: 0.1_y,trade_date_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
180,4091.0,4091.0,603898.SH,20220429.0,8.21,8.86,8.21,8.86,8.05,0.81,10.0621,15003.0,13055.962,,,,,,,,,,,,,,,,,,,,,,,,
181,4116.0,4116.0,603939.SH,20220429.0,33.9,36.8,33.89,36.8,33.45,3.35,10.0149,85822.58,310328.918,,,,,,,,,,,,,,,,,,,,,,,,
182,4124.0,4124.0,603960.SH,20220429.0,13.49,14.61,13.16,14.61,13.28,1.33,10.0151,47285.92,65915.353,,,,,,,,,,,,,,,,,,,,,,,,
183,4131.0,4131.0,603976.SH,20220429.0,20.13,21.98,20.13,21.98,19.98,2.0,10.01,20741.73,44172.275,,,,,,,,,,,,,,,,,,,,,,,,
184,4150.0,4150.0,603998.SH,20220429.0,5.39,5.9,5.38,5.9,5.36,0.54,10.0746,125174.13,71910.517,,,,,,,,,,,,,,,,,,,,,,,,
185,4160.0,4160.0,605016.SH,20220429.0,28.05,29.63,28.0,29.63,26.94,2.69,9.9852,5518.0,16050.97,,,,,,,,,,,,,,,,,,,,,,,,
186,4187.0,4187.0,605118.SH,20220429.0,10.6,11.44,10.6,11.44,10.4,1.04,10.0,13361.0,15047.015,,,,,,,,,,,,,,,,,,,,,,,,
187,4192.0,4192.0,605136.SH,20220429.0,12.88,14.15,12.84,14.15,12.86,1.29,10.0311,41118.0,56129.369,,,,,,,,,,,,,,,,,,,,,,,,
188,4194.0,4194.0,605151.SH,20220429.0,13.3,14.8,13.21,14.8,13.45,1.35,10.0372,23510.0,34109.081,,,,,,,,,,,,,,,,,,,,,,,,
189,4239.0,4239.0,605339.SH,20220429.0,18.78,20.47,18.62,20.47,18.61,1.86,9.9946,52179.03,104594.886,,,,,,,,,,,,,,,,,,,,,,,,
190,4256.0,4256.0,605555.SH,20220429.0,28.53,30.89,28.33,30.89,28.08,2.81,10.0071,67496.48,206374.049,,,,,,,,,,,,,,,,,,,,,,,,
192,4425.0,4425.0,688209.SH,20220429.0,17.99,19.85,17.99,19.5,17.74,1.76,9.9211,70958.12,133418.275,,,,,,,,,,,,,,,,,,,,,,,,
193,4620.0,4620.0,688626.SH,20220429.0,26.8,29.42,26.72,29.0,26.41,2.59,9.8069,13250.62,37551.321,,,,,,,,,,,,,,,,,,,,,,,,
194,4760.0,4760.0,871642.BJ,20220429.0,8.25,8.55,7.95,8.47,7.71,0.76,9.8573,1629.21,1355.167,,,,,,,,,,,,,,,,,,,,,,,,
